battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range,screen_size,camera_quality,processor_power,memory_weight_ratio,network_type
1380,1,2.1,1,1,1,4,0.8,92,3,13,420,500,797,13,2,15,1,1,0,0,13.152946437965905,210000,6.300000000000001,0.043478260869565216,2
1266,0,0.5,0,0,1,5,0.1,95,6,9,1365,1698,1687,11,0,18,1,0,0,2,11.0,0,3.0,0.05263157894736842,2
1934,1,2.6,1,0,1,46,0.1,103,1,17,619,1299,2940,13,9,2,1,1,1,3,15.811388300841896,0,2.6,0.44660194174757284,4
1905,1,0.5,0,3,1,6,0.5,151,1,5,849,898,1545,9,5,10,1,1,0,1,10.295630140987,2287206,0.5,0.039735099337748346,2
1831,0,1.4,1,2,0,43,0.9,150,5,5,611,1381,3834,17,7,13,1,1,1,3,18.384776310850235,1687582,7.0,0.2866666666666667,3
596,0,1.4,0,8,0,46,0.6,165,1,18,953,984,2505,15,4,15,1,1,0,1,15.524174696260024,7502016,1.4,0.2787878787878788,1
1562,1,1.3,1,1,1,7,0.2,190,5,15,642,1533,2243,12,10,6,1,0,0,2,15.620499351813308,984186,6.5,0.03684210526315789,2
1490,1,0.5,1,4,1,64,0.3,150,8,8,1417,1464,3600,17,9,7,1,1,1,3,19.235384061671343,8297952,4.0,0.4266666666666667,4
1523,1,2.4,0,5,1,57,0.2,117,2,6,247,539,3971,18,12,10,1,1,1,3,21.633307652783937,665665,4.8,0.48717948717948717,4
640,0,0.6,0,0,0,20,0.1,163,4,15,710,1179,2844,7,5,18,1,1,0,2,8.602325267042627,0,2.4,0.12269938650306748,1
1526,0,2.1,0,1,1,23,0.2,117,7,8,718,751,2227,18,10,3,1,1,0,2,20.591260281974,539218,14.700000000000001,0.19658119658119658,2
1989,0,2.5,1,0,1,41,0.8,94,3,13,1100,1497,1665,17,9,12,1,1,1,2,19.235384061671343,0,7.5,0.43617021276595747,4
1308,0,1.9,0,0,1,61,0.7,106,3,7,59,1215,3355,15,2,4,1,0,1,3,15.132745950421556,0,5.699999999999999,0.5754716981132075,4
609,0,0.5,0,3,0,26,0.3,93,4,4,938,1948,1866,11,10,14,1,1,1,1,14.866068747318506,5481672,2.0,0.27956989247311825,3
1905,0,0.6,1,9,1,36,0.4,119,3,20,825,1542,1287,13,4,16,1,0,0,1,13.601470508735444,11449350,1.7999999999999998,0.3025210084033613,2
1703,1,0.5,0,0,1,22,0.6,192,1,0,286,1235,1046,5,4,13,1,0,1,0,6.4031242374328485,0,0.5,0.11458333333333333,4
1445,1,2.4,1,7,1,20,0.4,173,7,15,1273,1345,1441,7,4,13,1,1,1,1,8.06225774829855,11985295,16.8,0.11560693641618497,4
1087,0,1.3,0,0,1,16,0.3,166,3,9,295,589,690,14,6,6,1,0,1,0,15.231546211727817,0,3.9000000000000004,0.0963855421686747,4
671,0,0.9,1,10,0,30,0.7,105,7,17,852,1182,2504,6,4,15,1,0,0,2,7.211102550927978,10070640,6.3,0.2857142857142857,1
1472,1,2.3,0,6,0,61,0.1,168,6,19,710,1052,2677,19,15,8,1,0,0,2,24.20743687382041,4481520,13.799999999999999,0.3630952380952381,1
765,0,0.5,1,0,1,47,0.3,115,8,1,1277,1429,2243,11,7,4,1,0,1,2,13.038404810405298,0,4.0,0.40869565217391307,4
1642,0,0.5,1,16,1,8,0.3,171,6,17,129,873,2984,13,4,17,1,0,1,2,13.601470508735444,1801872,3.0,0.04678362573099415,4
1265,0,1.5,0,7,0,49,0.7,182,5,16,690,836,1362,5,0,12,0,0,1,1,5.0,4037880,7.5,0.2692307692307692,2
664,1,1.1,1,1,1,51,0.1,110,7,4,701,1478,3629,19,15,6,1,1,1,3,24.20743687382041,1036078,7.700000000000001,0.4636363636363636,4
1277,1,0.5,1,0,1,35,0.4,142,6,6,309,1460,3559,18,17,6,1,1,0,3,24.758836806279895,0,3.0,0.24647887323943662,2
1395,0,1.8,1,0,0,23,0.1,111,3,1,213,705,2571,11,0,13,1,0,1,2,11.0,0,5.4,0.2072072072072072,3
1539,1,2.6,0,0,0,41,0.1,159,8,0,1112,1666,2107,15,9,10,1,0,1,2,17.4928556845359,0,20.8,0.2578616352201258,3
1049,1,2.2,0,9,0,63,0.5,135,5,17,199,1077,1022,11,3,13,0,0,0,0,11.40175425099138,1928907,11.0,0.4666666666666667,0
1827,0,1.7,0,4,1,39,0.5,128,5,16,55,1020,2844,14,9,10,1,1,0,2,16.64331697709324,224400,8.5,0.3046875,2
903,0,1.0,1,0,1,50,0.4,91,1,0,1230,1235,711,9,5,10,1,1,0,0,10.295630140987,0,1.0,0.5494505494505495,2
1987,1,0.5,0,3,1,53,1.0,181,3,7,1052,1516,3117,18,5,8,1,1,1,3,18.681541692269406,4784496,1.5,0.292817679558011,4
1154,0,1.2,1,0,1,49,0.2,181,8,2,541,1499,978,5,3,7,1,0,1,0,5.830951894845301,0,9.6,0.27071823204419887,4
1336,0,0.9,0,5,1,17,0.2,194,5,9,55,583,1869,13,1,16,1,1,1,1,13.038404810405298,160325,4.5,0.08762886597938144,4
1886,0,0.5,0,0,1,24,0.4,112,3,1,809,1958,1179,16,7,20,1,0,1,1,17.46424919657298,0,1.5,0.21428571428571427,4
1551,0,1.1,0,4,0,51,0.1,88,5,6,1738,1995,3844,11,8,4,0,1,0,3,13.601470508735444,13869240,5.5,0.5795454545454546,0
850,1,1.6,1,6,1,29,0.5,133,5,19,404,642,593,19,17,10,1,0,1,0,25.495097567963924,1556208,8.0,0.21804511278195488,4
660,0,0.5,0,5,1,40,0.5,111,2,10,262,1178,588,6,5,18,1,1,1,0,7.810249675906654,1543180,1.0,0.36036036036036034,4
1225,1,2.1,1,8,0,13,0.5,116,4,12,759,1404,3836,12,11,11,0,0,0,3,16.278820596099706,8525088,8.4,0.11206896551724138,0
1452,1,0.5,1,1,1,25,0.9,123,6,11,42,1040,2669,12,10,13,1,0,0,2,15.620499351813308,43680,3.0,0.2032520325203252,2
1686,1,2.8,1,3,0,38,0.1,166,4,4,397,1453,2958,14,11,2,0,0,0,3,17.804493814764857,1730523,11.2,0.2289156626506024,0
1634,1,1.4,0,1,1,17,0.2,200,2,5,964,1677,3031,11,6,6,1,1,1,3,12.529964086141668,1616628,2.8,0.085,4
1708,1,2.4,1,18,1,49,0.1,109,1,19,233,517,3388,6,4,16,1,1,1,3,7.211102550927978,2168298,2.4,0.44954128440366975,4
1151,1,2.9,1,0,0,31,0.6,128,8,1,1022,1560,2377,18,8,13,0,1,0,2,19.697715603592208,0,23.2,0.2421875,0
1578,0,1.9,1,2,1,37,0.1,138,4,19,411,1226,2458,19,16,3,1,0,1,2,24.839484696748443,1007772,7.6,0.26811594202898553,4
1689,0,1.8,0,17,0,24,0.3,127,3,18,954,1200,2766,7,2,7,0,1,1,3,7.280109889280518,19461600,5.4,0.1889763779527559,2
1488,0,0.5,0,1,0,39,0.8,112,5,6,1528,1647,3054,14,10,19,0,0,0,3,17.204650534085253,2516616,2.5,0.3482142857142857,0
1313,1,1.8,1,4,0,9,0.4,105,1,6,416,1308,3791,11,10,6,0,1,1,3,14.866068747318506,2176512,1.8,0.08571428571428572,2
1715,0,1.0,1,4,1,31,0.5,83,8,17,638,1615,625,17,6,13,1,0,0,0,18.027756377319946,4121480,8.0,0.37349397590361444,2
1442,0,1.0,1,0,0,27,0.1,192,3,19,231,687,2227,6,5,20,1,1,0,1,7.810249675906654,0,3.0,0.140625,1
528,0,1.7,0,12,1,6,0.8,142,2,15,574,637,3256,9,8,6,1,1,0,2,12.041594578792296,4387656,3.4,0.04225352112676056,2
1523,1,1.8,0,6,1,11,0.1,129,1,8,148,1606,707,19,8,19,1,1,0,0,20.615528128088304,1426128,1.8,0.08527131782945736,2
1133,0,1.4,0,3,0,42,0.1,199,5,12,730,1543,1457,18,12,20,1,0,1,1,21.633307652783937,3379170,7.0,0.21105527638190955,3
1718,1,2.5,1,14,1,6,0.1,183,5,16,564,980,3755,7,1,8,1,1,1,3,7.0710678118654755,7738080,12.5,0.03278688524590164,4
1330,0,0.5,0,0,0,38,1.0,183,7,1,1290,1441,1733,9,0,11,1,0,1,1,9.0,0,3.5,0.20765027322404372,3
1799,1,0.5,0,0,0,49,0.4,107,4,2,632,1383,720,12,2,11,1,1,1,0,12.165525060596439,0,2.0,0.45794392523364486,3
633,1,2.2,0,0,1,49,0.1,139,8,1,529,1009,3560,11,1,16,1,1,1,2,11.045361017187261,0,17.6,0.35251798561151076,4
724,0,2.7,1,0,0,44,0.5,187,7,0,1273,1754,2311,7,6,7,1,0,0,2,9.219544457292887,0,18.900000000000002,0.23529411764705882,1
822,1,0.5,0,0,1,51,0.3,157,6,20,667,860,3846,10,1,3,1,0,0,3,10.04987562112089,0,3.0,0.3248407643312102,2
1918,0,1.9,0,2,0,10,0.6,110,5,10,1170,1543,1717,7,1,16,1,1,1,2,7.0710678118654755,3610620,9.5,0.09090909090909091,3
1891,0,2.8,0,7,1,37,0.4,129,7,14,169,1108,3704,8,6,11,1,0,0,3,10.0,1310764,19.599999999999998,0.2868217054263566,2
1373,1,1.0,1,2,0,50,0.2,127,7,12,105,673,3800,8,3,14,1,0,0,3,8.54400374531753,141330,7.0,0.3937007874015748,1
862,1,0.8,1,3,0,23,0.4,165,2,15,793,1758,278,16,3,11,0,0,1,0,16.278820596099706,4182282,1.6,0.1393939393939394,2
1273,0,1.0,0,3,1,48,0.4,99,4,15,490,886,1767,18,15,11,1,1,0,1,23.430749027719962,1302420,4.0,0.48484848484848486,2
957,1,2.5,0,4,0,7,0.8,107,5,10,1201,1485,1846,12,5,7,1,0,1,1,13.0,7133940,12.5,0.06542056074766354,3
1617,1,1.3,1,3,1,30,0.7,105,2,4,246,1038,829,9,0,10,1,0,0,0,9.0,766044,2.6,0.2857142857142857,2
893,0,2.5,1,0,0,55,0.6,183,2,1,417,946,2986,7,1,6,0,1,1,2,7.0710678118654755,0,5.0,0.3005464480874317,2
1210,0,0.5,0,0,0,63,0.1,93,5,0,1177,1462,2394,17,9,7,0,0,0,2,19.235384061671343,0,2.5,0.6774193548387096,0
708,1,2.7,1,0,1,63,1.0,195,8,7,78,654,2169,6,5,7,1,1,1,1,7.810249675906654,0,21.6,0.3230769230769231,4
835,0,1.1,1,2,0,7,0.2,101,4,7,323,1604,1181,13,5,15,1,1,1,0,13.92838827718412,1036184,4.4,0.06930693069306931,3
1450,1,2.7,1,9,0,19,0.6,131,1,17,707,1882,575,15,9,12,0,0,0,0,17.4928556845359,11975166,2.7,0.1450381679389313,0
973,1,1.5,0,5,1,57,0.2,190,7,16,457,1816,2977,6,4,2,1,0,0,2,7.211102550927978,4149560,10.5,0.3,2
601,1,1.4,0,4,1,4,0.1,154,4,13,356,765,532,12,8,10,1,1,1,0,14.422205101855956,1089360,5.6,0.025974025974025976,4
507,1,0.5,1,1,0,32,0.5,141,7,11,936,1398,1702,17,0,5,1,1,1,1,17.0,1308528,3.5,0.22695035460992907,3
564,0,1.8,1,0,1,51,0.5,168,3,1,912,1980,1074,14,8,15,1,1,0,0,16.1245154965971,0,5.4,0.30357142857142855,2
1559,1,1.6,1,6,1,6,0.5,162,6,17,179,1559,3352,9,1,3,1,1,1,3,9.055385138137417,1674366,9.600000000000001,0.037037037037037035,4
754,0,0.5,1,7,1,59,0.7,178,7,10,1914,1928,1027,6,3,5,1,0,0,1,6.708203932499369,25831344,3.5,0.33146067415730335,2
728,0,2.7,1,0,0,25,0.2,88,4,1,526,1529,2039,5,1,12,1,1,1,1,5.0990195135927845,0,10.8,0.2840909090909091,3
1431,1,0.5,0,0,1,56,0.6,191,1,1,156,952,461,7,3,8,1,0,0,0,7.615773105863909,0,0.5,0.2931937172774869,2
767,0,1.5,0,4,0,28,0.7,175,4,10,344,1517,527,10,0,15,0,1,0,0,10.0,2087392,6.0,0.16,0
1722,0,2.6,0,8,0,18,0.8,177,2,16,865,1741,3271,14,0,15,1,0,1,3,14.0,12047720,5.2,0.1016949152542373,3
1992,1,1.6,0,5,1,57,1.0,100,2,15,1552,1596,606,9,3,4,1,1,1,1,9.486832980505138,12384960,3.2,0.57,4
1876,0,0.5,0,10,1,40,0.3,86,6,14,546,1564,2513,10,8,16,1,1,0,3,12.806248474865697,8539440,3.0,0.46511627906976744,2
1054,0,1.1,1,10,1,38,0.4,136,6,12,1097,1222,1675,18,4,14,1,1,1,1,18.439088914585774,13405340,6.6000000000000005,0.27941176470588236,4
1283,1,1.6,1,4,0,47,0.9,93,5,5,372,692,2698,9,6,17,1,1,0,2,10.816653826391969,1029696,8.0,0.5053763440860215,1
1281,1,2.3,1,0,0,28,0.3,148,1,6,1285,1617,1129,12,1,6,0,1,0,1,12.041594578792296,0,2.3,0.1891891891891892,0
1066,0,0.6,0,2,1,7,0.9,114,7,18,1242,1571,468,19,13,6,1,1,0,0,23.021728866442675,3902364,4.2,0.06140350877192982,2
730,0,2.1,1,0,1,4,0.1,89,8,2,302,1247,1210,19,15,4,1,1,1,0,24.20743687382041,0,16.8,0.0449438202247191,4
1053,1,0.8,1,7,1,45,0.3,103,1,12,594,1767,3086,17,6,5,1,1,1,3,18.027756377319946,7347186,0.8,0.4368932038834951,4
1611,1,0.5,1,11,0,3,0.6,98,3,14,303,714,1595,8,4,9,1,0,1,1,8.94427190999916,2379762,1.5,0.030612244897959183,3
793,0,1.0,1,5,1,30,0.9,133,2,15,1858,1935,2332,17,13,14,1,1,1,2,21.400934559032695,17976150,2.0,0.22556390977443608,4
1220,0,2.9,0,3,0,62,0.5,125,4,8,403,1933,2589,19,11,15,1,1,1,2,21.95449840010015,2336997,11.6,0.496,3
1662,0,0.5,0,0,1,61,0.8,126,4,13,32,1509,3760,9,5,13,1,1,1,3,10.295630140987,0,2.0,0.48412698412698413,4
1281,1,2.8,1,3,1,8,0.3,144,4,19,590,954,1851,8,2,9,1,1,0,1,8.246211251235321,1688580,11.2,0.05555555555555555,2
538,0,0.8,0,12,1,2,0.8,177,7,13,235,662,417,8,4,9,1,0,1,0,8.94427190999916,1866840,5.6000000000000005,0.011299435028248588,4
823,1,0.5,0,0,0,39,0.4,187,8,4,630,888,294,13,9,11,0,0,1,0,15.811388300841896,0,4.0,0.20855614973262032,2
1733,1,2.8,0,3,1,36,1.0,119,6,20,357,527,3576,17,16,9,1,0,0,3,23.345235059857504,564417,16.799999999999997,0.3025210084033613,2
1429,0,1.5,1,0,1,40,0.9,100,3,14,246,820,3945,11,7,18,1,0,1,3,13.038404810405298,0,4.5,0.4,4
1839,1,1.2,0,9,1,54,0.5,200,7,11,475,1493,927,19,10,18,1,0,1,1,21.470910553583888,6382575,8.4,0.27,4
659,0,2.7,0,6,1,6,0.5,110,3,7,1054,1929,2044,15,5,2,1,0,1,1,15.811388300841896,12198996,8.100000000000001,0.05454545454545454,4
1953,1,2.1,1,7,0,56,0.1,158,8,9,555,764,2334,11,5,4,1,0,0,2,12.083045973594572,2968140,16.8,0.35443037974683544,1
1172,0,1.9,0,0,1,27,0.7,164,1,3,607,1092,1477,12,0,6,1,0,0,1,12.0,0,1.9,0.16463414634146342,2
612,1,1.9,1,6,0,16,0.3,102,7,7,1360,1891,3161,8,4,3,0,0,0,3,8.94427190999916,15430560,13.299999999999999,0.1568627450980392,0
1563,0,2.4,0,0,1,24,0.2,170,8,0,142,1699,3660,7,5,5,1,1,0,3,8.602325267042627,0,19.2,0.1411764705882353,2
1191,0,1.3,1,16,1,26,0.8,84,1,20,681,683,1604,14,3,9,1,0,1,1,14.317821063276353,7441968,1.3,0.30952380952380953,4
615,1,0.5,1,0,0,42,0.6,163,6,4,104,1664,2211,7,4,18,0,0,1,1,8.06225774829855,0,3.0,0.25766871165644173,2
1893,1,2.1,1,8,0,63,0.2,134,2,11,637,763,3822,14,3,18,0,1,1,3,14.317821063276353,3888248,4.2,0.4701492537313433,2
1563,0,1.7,1,10,0,16,0.1,151,7,13,410,572,3922,11,1,8,0,0,1,3,11.045361017187261,2345200,11.9,0.10596026490066225,2
1995,1,1.9,0,6,0,9,0.8,139,6,18,1830,1963,1203,14,12,18,1,1,1,2,18.439088914585774,21553740,11.399999999999999,0.06474820143884892,3
1517,0,0.5,0,6,1,48,0.6,143,5,14,802,1489,2822,15,5,11,1,1,1,3,15.811388300841896,7165068,2.5,0.3356643356643357,4
832,0,1.6,1,1,1,34,0.3,108,5,5,311,1294,447,15,13,12,1,1,0,0,19.849433241279208,402434,8.0,0.3148148148148148,2
1162,0,2.0,0,0,1,56,0.7,114,7,1,56,997,1652,5,0,20,1,0,0,1,5.0,0,14.0,0.49122807017543857,2
1595,1,2.6,0,7,0,12,0.3,121,8,19,344,655,3608,15,1,16,0,1,0,3,15.033296378372908,1577240,20.8,0.09917355371900827,0
1329,1,1.0,0,1,0,52,0.9,181,6,2,1053,1458,1228,8,6,6,1,0,1,1,10.0,1535274,6.0,0.287292817679558,3
928,1,0.5,1,11,0,56,0.7,80,8,13,221,1243,666,19,10,5,0,1,0,0,21.470910553583888,3021733,4.0,0.7,0
1656,1,0.5,1,8,1,38,0.1,105,7,17,506,519,1499,12,8,19,1,0,1,1,14.422205101855956,2100912,3.5,0.3619047619047619,4
1937,1,1.7,0,17,0,58,0.6,189,1,19,1728,1767,3321,5,4,14,1,1,0,3,6.4031242374328485,51907392,1.7,0.30687830687830686,1
977,1,1.1,1,2,0,57,0.6,181,6,7,63,566,1206,7,1,8,0,1,1,0,7.0710678118654755,71316,6.6000000000000005,0.3149171270718232,2
768,1,0.9,0,16,1,56,0.1,113,1,20,418,515,952,19,3,16,1,0,1,0,19.235384061671343,3444320,0.9,0.49557522123893805,4
1464,1,0.5,1,11,0,12,0.9,117,2,14,854,1168,3927,5,3,15,0,1,1,3,5.830951894845301,10972192,1.0,0.10256410256410256,2
1177,0,0.9,0,1,1,29,0.4,191,2,8,178,882,311,18,5,19,1,0,0,0,18.681541692269406,156996,1.8,0.1518324607329843,2
1348,0,2.0,0,18,0,52,0.3,98,3,20,1869,1942,955,18,11,7,1,1,1,1,21.095023109728988,65332764,6.0,0.5306122448979592,3
1956,0,2.2,0,0,1,37,0.5,87,3,2,185,776,1109,13,1,19,1,1,0,1,13.038404810405298,0,6.6000000000000005,0.42528735632183906,2
1751,0,0.5,1,6,0,8,0.6,178,6,20,170,564,2969,8,6,17,0,0,1,2,10.0,575280,3.0,0.0449438202247191,2
1530,0,2.0,0,11,0,42,0.8,177,6,13,454,1975,725,11,10,19,0,0,1,0,14.866068747318506,9863150,12.0,0.23728813559322035,2
1997,1,1.8,1,1,0,40,0.5,185,4,8,866,1212,1655,7,6,15,1,0,0,2,9.219544457292887,1049592,7.2,0.21621621621621623,1
1414,1,1.5,1,5,0,44,0.5,180,2,6,44,1118,3490,16,12,13,0,1,0,3,20.0,245960,3.0,0.24444444444444444,0
1707,0,1.4,0,0,0,41,0.8,80,7,2,1331,1388,1774,12,0,10,0,0,0,2,12.0,0,9.799999999999999,0.5125,0
894,0,0.5,1,1,1,50,0.5,199,3,14,1285,1462,3615,13,0,6,1,0,1,3,13.0,1878670,1.5,0.25125628140703515,4
645,0,1.2,0,6,1,41,0.7,184,8,17,741,1130,714,18,2,13,1,1,0,0,18.110770276274835,5023980,9.6,0.22282608695652173,2
1163,0,2.8,1,0,0,49,0.6,155,2,0,520,754,2768,19,2,12,0,0,1,2,19.1049731745428,0,5.6,0.3161290322580645,2
1126,0,0.7,0,3,0,49,0.9,165,8,17,114,1726,3739,14,1,13,1,0,0,3,14.035668847618199,590292,5.6,0.296969696969697,1
1648,0,0.7,0,6,1,64,0.8,170,4,9,1153,1876,610,8,1,6,1,1,0,1,8.06225774829855,12978168,2.8,0.3764705882352941,2
1170,1,0.9,0,6,1,14,0.4,199,2,13,474,709,715,18,5,20,1,0,1,0,18.681541692269406,2016396,1.8,0.07035175879396985,4
508,0,0.8,0,7,1,42,0.3,94,1,8,39,557,663,13,12,7,1,0,0,0,17.69180601295413,152061,0.8,0.44680851063829785,2
1097,0,2.1,1,6,0,64,0.2,161,3,8,419,1914,1725,14,5,9,1,0,1,1,14.866068747318506,4811796,6.300000000000001,0.39751552795031053,3
728,0,1.7,1,0,1,5,0.6,101,2,20,584,775,834,16,0,5,1,1,0,0,16.0,0,3.4,0.04950495049504951,2
1980,0,0.5,1,2,1,29,0.8,177,1,13,312,1910,3865,12,10,18,1,0,0,3,15.620499351813308,1191840,0.5,0.1638418079096045,2
1504,0,2.3,1,1,0,64,0.9,182,1,2,19,1923,3059,6,5,10,0,1,0,3,7.810249675906654,36537,2.3,0.3516483516483517,0
1379,1,2.1,1,14,1,63,1.0,83,1,17,207,1370,651,9,6,7,1,1,0,0,10.816653826391969,3970260,2.1,0.7590361445783133,2
1698,0,2.1,0,5,1,18,0.9,160,6,20,363,994,796,13,3,14,1,0,1,0,13.341664064126334,1804110,12.600000000000001,0.1125,4
920,0,2.1,1,5,0,25,0.4,115,7,14,209,1078,785,10,7,5,0,1,1,0,12.206555615733702,1126510,14.700000000000001,0.21739130434782608,2
1144,1,1.5,1,0,0,21,0.4,189,1,11,159,724,3252,16,0,8,0,0,0,2,16.0,0,1.5,0.1111111111111111,0
1995,1,0.5,0,6,0,26,0.2,129,1,15,649,1104,1322,15,11,7,0,1,1,1,18.601075237738275,4298976,0.5,0.20155038759689922,2
1430,0,0.5,1,1,0,27,0.5,183,1,16,1132,1182,2832,7,1,15,0,1,1,2,7.0710678118654755,1338024,0.5,0.14754098360655737,2
972,1,0.5,1,5,0,13,0.4,193,5,8,1392,1795,1615,11,6,13,0,1,0,1,12.529964086141668,12493200,2.5,0.06735751295336788,0
662,0,0.5,0,5,0,20,0.8,138,1,10,1001,1224,2125,17,15,15,0,1,1,1,22.67156809750927,6126120,0.5,0.14492753623188406,2
1867,0,2.3,0,0,1,9,0.1,191,6,3,712,1442,990,6,1,2,1,0,1,1,6.082762530298219,0,13.799999999999999,0.04712041884816754,4
1730,0,2.0,1,0,1,20,0.1,143,4,10,418,1023,1595,14,0,12,1,1,0,1,14.0,0,8.0,0.13986013986013987,2
1723,1,1.0,0,1,1,7,0.6,126,3,17,384,1361,1213,5,0,16,1,1,1,1,5.0,522624,3.0,0.05555555555555555,4
1882,1,1.3,1,8,0,47,0.2,140,2,13,119,652,2500,17,1,11,0,0,1,2,17.029386365926403,620704,2.6,0.3357142857142857,2
803,0,0.8,1,0,0,18,0.3,106,4,1,627,935,2801,18,15,12,0,1,0,2,23.430749027719962,0,3.2,0.16981132075471697,0
580,1,1.2,1,0,0,47,0.9,91,3,1,1086,1345,3451,15,1,11,1,1,0,3,15.033296378372908,0,3.5999999999999996,0.5164835164835165,1
668,0,2.3,0,2,1,48,0.3,114,1,19,195,1292,1201,14,12,4,1,1,0,0,18.439088914585774,503880,2.3,0.42105263157894735,2
1391,0,1.4,0,2,1,36,0.8,182,1,6,14,1256,3139,14,7,14,1,1,0,2,15.652475842498529,35168,1.4,0.1978021978021978,2
1560,0,2.3,0,0,1,22,0.8,169,7,1,745,1364,1938,15,11,16,1,1,1,2,18.601075237738275,0,16.099999999999998,0.1301775147928994,4
821,0,1.8,1,5,0,54,0.1,109,3,9,253,1786,3185,8,4,15,1,0,0,2,8.94427190999916,2259290,5.4,0.4954128440366973,1
811,1,2.4,1,5,1,2,0.3,106,6,13,333,1429,2111,18,7,2,1,0,1,1,19.313207915827967,2379285,14.399999999999999,0.018867924528301886,4
1989,1,2.9,1,8,0,17,0.1,193,8,15,629,682,2369,7,0,18,1,1,0,2,7.0,3431824,23.2,0.08808290155440414,1
1034,1,2.7,1,6,0,37,0.7,120,7,20,707,1199,3625,17,1,12,0,1,1,3,17.029386365926403,5086158,18.900000000000002,0.30833333333333335,2
618,0,2.1,0,2,0,6,0.3,86,1,4,1314,1688,1051,13,10,15,0,0,1,0,16.401219466856727,4436064,2.1,0.06976744186046512,2
654,1,1.3,0,0,1,52,0.7,196,4,4,1715,1898,1036,17,4,13,1,0,0,1,17.46424919657298,0,5.2,0.2653061224489796,2
576,1,2.8,0,2,1,10,0.2,184,5,7,513,1438,2938,6,0,5,1,1,1,2,6.0,1475388,14.0,0.05434782608695652,4
667,1,0.6,0,6,1,3,0.7,185,6,13,13,1463,2855,5,0,19,1,0,1,2,5.0,114114,3.5999999999999996,0.016216216216216217,4
869,1,1.0,0,7,1,57,0.6,118,1,15,1243,1584,2727,13,3,8,1,0,0,2,13.341664064126334,13782384,1.0,0.4830508474576271,2
635,1,0.5,1,2,0,42,0.4,149,3,4,300,1059,2973,12,5,18,0,0,1,2,13.0,635400,1.5,0.28187919463087246,2
609,1,3.0,0,15,1,44,0.3,117,1,16,58,1253,2581,15,11,15,1,0,1,1,18.601075237738275,1090110,3.0,0.37606837606837606,4
1557,0,2.8,1,16,0,2,0.1,123,5,20,1107,1442,2690,18,16,9,0,0,1,3,24.08318915758459,25540704,14.0,0.016260162601626018,2
1604,1,1.7,0,2,0,33,1.0,191,8,5,134,939,916,13,10,12,0,1,1,0,16.401219466856727,251652,13.6,0.17277486910994763,2
1182,0,0.5,0,7,1,8,0.5,138,8,16,275,986,2563,19,17,19,1,0,0,2,25.495097567963924,1898050,4.0,0.057971014492753624,2
848,1,2.1,1,10,1,19,0.8,148,7,18,176,1029,3359,10,0,14,1,0,0,2,10.0,1811040,14.700000000000001,0.12837837837837837,2
1610,1,2.9,0,7,1,64,0.9,181,4,12,1236,1280,941,8,4,9,1,1,0,1,8.94427190999916,11074560,11.6,0.35359116022099446,2
1828,1,2.1,1,0,0,17,0.9,199,1,1,336,898,2280,17,14,4,0,0,0,2,22.02271554554524,0,2.1,0.08542713567839195,0
880,0,2.0,1,1,1,50,0.5,194,7,3,1116,1381,827,15,9,6,1,0,1,0,17.4928556845359,1541196,14.0,0.25773195876288657,4
1394,1,0.9,1,10,1,62,0.3,175,5,13,1010,1565,473,11,1,20,1,1,0,0,11.045361017187261,15806500,4.5,0.35428571428571426,2
1960,1,2.3,1,1,1,61,0.3,86,7,3,205,1299,3865,10,7,11,1,0,0,3,12.206555615733702,266295,16.099999999999998,0.7093023255813954,2
809,0,0.8,0,10,0,21,0.9,91,7,19,1453,1726,1274,18,7,3,0,0,0,1,19.313207915827967,25078780,5.6000000000000005,0.23076923076923078,0
899,0,0.5,1,13,1,57,0.9,172,2,18,788,1331,364,11,1,7,1,1,0,0,11.045361017187261,13634764,1.0,0.3313953488372093,2
1976,1,0.7,1,4,0,32,0.8,171,2,7,1301,1922,3699,17,11,13,0,1,1,3,20.248456731316587,10002088,1.4,0.1871345029239766,2
879,0,1.5,1,0,1,21,0.8,187,4,2,463,1038,2927,14,13,11,1,0,1,2,19.1049731745428,0,6.0,0.11229946524064172,4
916,1,2.6,0,0,0,36,0.3,195,4,12,188,992,1470,13,0,14,0,1,0,0,13.0,0,10.4,0.18461538461538463,0
763,0,1.7,1,8,1,2,0.5,92,8,14,1028,1186,1050,6,4,8,1,1,0,0,7.211102550927978,9753664,13.6,0.021739130434782608,2
508,0,1.6,1,0,0,9,0.4,162,6,2,1419,1920,2616,18,8,10,1,1,1,2,19.697715603592208,0,9.600000000000001,0.05555555555555555,3
825,0,2.9,1,0,0,34,0.8,99,8,17,1471,1866,2915,8,2,10,1,1,0,3,8.246211251235321,0,23.2,0.3434343434343434,1
1864,0,1.4,0,8,1,46,0.7,178,1,12,168,981,2686,11,7,18,1,1,1,2,13.038404810405298,1318464,1.4,0.25842696629213485,4
1725,0,0.5,1,8,1,52,1.0,185,6,12,1125,1195,1243,19,18,5,1,1,1,1,26.1725046566048,10755000,3.0,0.2810810810810811,4
1108,1,2.9,0,10,0,52,0.1,183,2,12,130,1706,3264,16,1,13,0,1,1,3,16.0312195418814,2217800,5.8,0.28415300546448086,2
